-- ACTION_1 --
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # hashCode: 240004924
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # clickable: true
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # description: Edit
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # id: com.android.contacts:id/menu_edit
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # parent: androidx.test.uiautomator.UiObject2@134d7e
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # hashCode: 206616641
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # description: Alejandro Garcia Fernandez
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # id: com.android.contacts:id/photo_touch_intercept_overlay
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # parent: androidx.test.uiautomator.UiObject2@134d7e
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # hashCode: 186853844
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # id: com.android.contacts:id/title_gradient
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # parent: androidx.test.uiautomator.UiObject2@13820c
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # hashCode: 45062013
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # id: com.android.contacts:id/text
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # text: Mobile
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # parent: androidx.test.uiautomator.UiObject2@75b2
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # hashCode: 105877018
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # id: com.android.systemui:id/scrim_in_front
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # parent: androidx.test.uiautomator.UiObject2@75b2
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # hashCode: 256351563
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # id: com.android.systemui:id/scrim_behind
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # class: android.view.View
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # parent: androidx.test.uiautomator.UiObject2@80006e37
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # numberOfChildren: 0
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # checkable: false
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # hashCode: 139657744
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # clickable: false
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # description: null
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # id: android:id/statusBarBackground
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # text: null
UiSelector[RESOURCE_ID=android:id/statusBarBackground] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # parent: androidx.test.uiautomator.UiObject2@139892
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # hashCode: 17325359
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # id: com.android.contacts:id/header
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # text: See your history together
UiSelector[RESOURCE_ID=com.android.contacts:id/header] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # parent: androidx.test.uiautomator.UiObject2@134d7e
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # hashCode: 107807528
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # id: com.android.contacts:id/action_bar_gradient
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/action_bar_gradient] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # parent: androidx.test.uiautomator.UiObject2@13a796
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # hashCode: 236360901
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # clickable: true
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # description: Add to favorites
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # id: com.android.contacts:id/menu_star
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_star] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # parent: androidx.test.uiautomator.UiObject2@10097
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # hashCode: 240709897
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # description: 12:48 PM
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # id: com.android.systemui:id/clock
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # text: 12:48
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # parent: androidx.test.uiautomator.UiObject2@f193
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # hashCode: 183550759
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # id: com.android.systemui:id/cutout_space_view
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # parent: androidx.test.uiautomator.UiObject2@1345fc
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # hashCode: 164131302
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # id: com.android.contacts:id/large_title
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # text: Alejandro Garcia Fernandez
UiSelector[RESOURCE_ID=com.android.contacts:id/large_title] # class: android.widget.TextView
-- ACTION_3 --
UiSelector[TEXT=(666) 666-666] # parent: androidx.test.uiautomator.UiObject2@153943
UiSelector[TEXT=(666) 666-666] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.EditText
UiSelector[TEXT=(666) 666-666] # numberOfChildren: 0
UiSelector[TEXT=(666) 666-666] # checkable: false
UiSelector[TEXT=(666) 666-666] # hashCode: 77543733
UiSelector[TEXT=(666) 666-666] # clickable: true
UiSelector[TEXT=(666) 666-666] # description: null
UiSelector[TEXT=(666) 666-666] # id: null
UiSelector[TEXT=(666) 666-666] # text: (666) 666-666
UiSelector[TEXT=(666) 666-666] # class: android.widget.EditText
UiSelector[TEXT=Email] # parent: androidx.test.uiautomator.UiObject2@15cf6b
UiSelector[TEXT=Email] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.EditText
UiSelector[TEXT=Email] # numberOfChildren: 0
UiSelector[TEXT=Email] # checkable: false
UiSelector[TEXT=Email] # hashCode: 72265732
UiSelector[TEXT=Email] # clickable: true
UiSelector[TEXT=Email] # description: null
UiSelector[TEXT=Email] # id: null
UiSelector[TEXT=Email] # text: Email
UiSelector[TEXT=Email] # class: android.widget.EditText
UiSelector[TEXT=Edit contact] # parent: androidx.test.uiautomator.UiObject2@149f5a
UiSelector[TEXT=Edit contact] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup/android.widget.TextView
UiSelector[TEXT=Edit contact] # numberOfChildren: 0
UiSelector[TEXT=Edit contact] # checkable: false
UiSelector[TEXT=Edit contact] # hashCode: 146397118
UiSelector[TEXT=Edit contact] # clickable: false
UiSelector[TEXT=Edit contact] # description: null
UiSelector[TEXT=Edit contact] # id: null
UiSelector[TEXT=Edit contact] # text: Edit contact
UiSelector[TEXT=Edit contact] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # parent: androidx.test.uiautomator.UiObject2@14db6a
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # hashCode: 104487405
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # id: com.android.contacts:id/account_type
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # text: Saving to
UiSelector[RESOURCE_ID=com.android.contacts:id/account_type] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/editor_menu_save_button] # parent: androidx.test.uiautomator.UiObject2@14ae5e
UiSelector[RESOURCE_ID=com.android.contacts:id/editor_menu_save_button] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup/android.support.v7.widget.LinearLayoutCompat/android.widget.Button
UiSelector[RESOURCE_ID=com.android.contacts:id/editor_menu_save_button] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/editor_menu_save_button] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/editor_menu_save_button] # hashCode: 232622771
UiSelector[RESOURCE_ID=com.android.contacts:id/editor_menu_save_button] # clickable: true
UiSelector[RESOURCE_ID=com.android.contacts:id/editor_menu_save_button] # description: null
