-- ACTION_1 --
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # parent: androidx.test.uiautomator.UiObject2@603a6
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # hashCode: 186958036
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # description: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # id: com.google.android.dialer:id/bottom_nav_item_text
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # text: Voicemail
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # parent: androidx.test.uiautomator.UiObject2@60ee9
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # hashCode: 209131072
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # description: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # id: com.google.android.dialer:id/search_box_start_search
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # text: Search contacts & places
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # parent: androidx.test.uiautomator.UiObject2@f0c0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # hashCode: 3036711
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # id: com.android.systemui:id/cutout_space_view
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # parent: androidx.test.uiautomator.UiObject2@63473
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # hashCode: 217852281
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # description: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # id: com.google.android.dialer:id/contact_name
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # text: Create new contact
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # parent: androidx.test.uiautomator.UiObject2@5d69a
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # hashCode: 157213309
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # description: key pad
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # id: com.google.android.dialer:id/fab
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # text: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # class: android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # parent: androidx.test.uiautomator.UiObject2@60ee9
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # hashCode: 220212675
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # description: More options
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # id: com.google.android.dialer:id/main_options_menu_button
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # text: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # class: android.widget.ImageButton
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # parent: androidx.test.uiautomator.UiObject2@ddfb
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # hashCode: 147710751
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # id: com.android.systemui:id/scrim_in_front
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # parent: androidx.test.uiautomator.UiObject2@ddfb
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # hashCode: 64444012
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # id: com.android.systemui:id/scrim_behind
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # class: android.view.View
-- ACTION_2 --
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # parent: androidx.test.uiautomator.UiObject2@ffc4
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # hashCode: 169438552
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # description: 12:40 PM
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # id: com.android.systemui:id/clock
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # text: 12:40
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # parent: androidx.test.uiautomator.UiObject2@63834
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.FrameLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # hashCode: 258213636
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # description: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # id: com.google.android.dialer:id/header
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # text: A
UiSelector[RESOURCE_ID=com.google.android.dialer:id/header] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # parent: androidx.test.uiautomator.UiObject2@603a6
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # hashCode: 159613130
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # description: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # id: com.google.android.dialer:id/bottom_nav_item_text
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # text: Voicemail
UiSelector[RESOURCE_ID=com.google.android.dialer:id/bottom_nav_item_text] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # parent: androidx.test.uiautomator.UiObject2@60ee9
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # hashCode: 96526230
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # description: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # id: com.google.android.dialer:id/search_box_start_search
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # text: Search contacts & places
UiSelector[RESOURCE_ID=com.google.android.dialer:id/search_box_start_search] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # parent: androidx.test.uiautomator.UiObject2@f0c0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # hashCode: 42787893
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # id: com.android.systemui:id/cutout_space_view
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # parent: androidx.test.uiautomator.UiObject2@63473
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # hashCode: 188946199
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # description: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # id: com.google.android.dialer:id/contact_name
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # text: Create new contact
UiSelector[RESOURCE_ID=com.google.android.dialer:id/contact_name] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # parent: androidx.test.uiautomator.UiObject2@5d69a
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # hashCode: 74945083
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # description: key pad
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # id: com.google.android.dialer:id/fab
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # text: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/fab] # class: android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # parent: androidx.test.uiautomator.UiObject2@60ee9
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # hashCode: 104107697
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # description: More options
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # id: com.google.android.dialer:id/main_options_menu_button
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # text: null
UiSelector[RESOURCE_ID=com.google.android.dialer:id/main_options_menu_button] # class: android.widget.ImageButton
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # parent: androidx.test.uiautomator.UiObject2@ddfb
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # hashCode: 148006125
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # id: com.android.systemui:id/scrim_in_front
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # parent: androidx.test.uiautomator.UiObject2@ddfb
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # hashCode: 144924450
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # id: com.android.systemui:id/scrim_behind
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # class: android.view.View
-- ACTION_3 --
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # parent: androidx.test.uiautomator.UiObject2@21d1d
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # hashCode: 181931443
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # id: com.android.contacts:id/sub_header
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # text: Events and messages
UiSelector[RESOURCE_ID=com.android.contacts:id/sub_header] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # parent: androidx.test.uiautomator.UiObject2@1f3d2
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # hashCode: 1410593
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # clickable: true
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # description: Edit
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # id: com.android.contacts:id/menu_edit
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/menu_edit] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # parent: androidx.test.uiautomator.UiObject2@1d209
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # hashCode: 140882042
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # clickable: true
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # description: Alejandro Garcia Fernandez
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # id: com.android.contacts:id/photo_touch_intercept_overlay
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/photo_touch_intercept_overlay] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # parent: androidx.test.uiautomator.UiObject2@1d209
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # hashCode: 49208456
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # id: com.android.contacts:id/title_gradient
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # text: null
UiSelector[RESOURCE_ID=com.android.contacts:id/title_gradient] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # parent: androidx.test.uiautomator.UiObject2@22fe2
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # hashCode: 205278062
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # clickable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # description: null
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # id: com.android.contacts:id/text
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # text: Mobile
UiSelector[RESOURCE_ID=com.android.contacts:id/text] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.contacts:id/transparent_view] # parent: androidx.test.uiautomator.UiObject2@1c6c6
UiSelector[RESOURCE_ID=com.android.contacts:id/transparent_view] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.contacts:id/transparent_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.contacts:id/transparent_view] # checkable: false
UiSelector[RESOURCE_ID=com.android.contacts:id/transparent_view] # hashCode: 93532828
UiSelector[RESOURCE_ID=com.android.contacts:id/transparent_view] # clickable: true
