-- ACTION_1 --
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # hashCode: 178682829
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # description: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # id: com.google.android.calendar:id/date_picker_text_view
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # text: November
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # parent: androidx.test.uiautomator.UiObject2@1d6742
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # hashCode: 173551507
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # description: Create new event and more
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # id: com.google.android.calendar:id/floating_action_button
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # class: android.widget.ImageButton
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # parent: androidx.test.uiautomator.UiObject2@f0ea
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # hashCode: 85245646
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # id: com.android.systemui:id/cutout_space_view
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # parent: androidx.test.uiautomator.UiObject2@1d944e
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.LinearLayoutCompat/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # hashCode: 2710658
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # description: Jump to Today
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # id: com.google.android.calendar:id/action_today
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # parent: androidx.test.uiautomator.UiObject2@de25
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # hashCode: 79510480
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # id: com.android.systemui:id/scrim_in_front
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # parent: androidx.test.uiautomator.UiObject2@de25
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # hashCode: 262932425
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # id: com.android.systemui:id/scrim_behind
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # class: android.view.View
-- ACTION_2 --
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # parent: androidx.test.uiautomator.UiObject2@ffee
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # hashCode: 264400871
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # description: 5:43 PM
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # id: com.android.systemui:id/clock
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # text: 5:43
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # parent: androidx.test.uiautomator.UiObject2@1db617
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # hashCode: 243418364
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # description: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # id: com.google.android.calendar:id/drag_up_view
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # parent: androidx.test.uiautomator.UiObject2@1daad4
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # hashCode: 90462085
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # description: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # id: com.google.android.calendar:id/date_picker_text_view
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # text: November
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # parent: androidx.test.uiautomator.UiObject2@1d6742
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # hashCode: 71432666
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # description: Create new event and more
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # id: com.google.android.calendar:id/floating_action_button
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # class: android.widget.ImageButton
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # parent: androidx.test.uiautomator.UiObject2@f0ea
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # hashCode: 14014886
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # id: com.android.systemui:id/cutout_space_view
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # parent: androidx.test.uiautomator.UiObject2@1d944e
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.LinearLayoutCompat/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # hashCode: 53261544
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # description: Jump to Today
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # id: com.google.android.calendar:id/action_today
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # parent: androidx.test.uiautomator.UiObject2@de25
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # hashCode: 47447563
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # id: com.android.systemui:id/scrim_behind
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # parent: androidx.test.uiautomator.UiObject2@de25
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # hashCode: 211281665
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # id: com.android.systemui:id/scrim_in_front
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # class: android.view.View
-- ACTION_3 --
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # parent: androidx.test.uiautomator.UiObject2@ffee
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # hashCode: 135492831
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # description: 5:43 PM
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # id: com.android.systemui:id/clock
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # text: 5:43
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # parent: androidx.test.uiautomator.UiObject2@1db617
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # hashCode: 126629780
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # description: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # id: com.google.android.calendar:id/drag_up_view
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # parent: androidx.test.uiautomator.UiObject2@1daad4
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # hashCode: 1765949
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # clickable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # description: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # id: com.google.android.calendar:id/date_picker_text_view
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # text: November
UiSelector[RESOURCE_ID=com.google.android.calendar:id/date_picker_text_view] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # parent: androidx.test.uiautomator.UiObject2@1d6742
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ImageButton
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # hashCode: 158722610
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # description: Create new event and more
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # id: com.google.android.calendar:id/floating_action_button
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/floating_action_button] # class: android.widget.ImageButton
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # parent: androidx.test.uiautomator.UiObject2@f0ea
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # hashCode: 261388158
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # id: com.android.systemui:id/cutout_space_view
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/cutout_space_view] # class: android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # parent: androidx.test.uiautomator.UiObject2@1d944e
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.LinearLayoutCompat/android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # checkable: false
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # hashCode: 197081344
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # clickable: true
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # description: Jump to Today
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # id: com.google.android.calendar:id/action_today
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # text: null
UiSelector[RESOURCE_ID=com.google.android.calendar:id/action_today] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # parent: androidx.test.uiautomator.UiObject2@de25
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # hashCode: 154936195
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # id: com.android.systemui:id/scrim_behind
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_behind] # class: android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # parent: androidx.test.uiautomator.UiObject2@de25
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # xpath: //android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # hashCode: 164197689
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # description: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # id: com.android.systemui:id/scrim_in_front
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # text: null
UiSelector[RESOURCE_ID=com.android.systemui:id/scrim_in_front] # class: android.view.View
-- ACTION_4 --
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # parent: androidx.test.uiautomator.UiObject2@ffee
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # xpath: //android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.TextView
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # numberOfChildren: 0
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # checkable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # hashCode: 267460823
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # clickable: false
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # description: 5:43 PM
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # id: com.android.systemui:id/clock
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # text: 5:43
UiSelector[RESOURCE_ID=com.android.systemui:id/clock] # class: android.widget.TextView
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # parent: androidx.test.uiautomator.UiObject2@1db617
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # xpath: //android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.View
UiSelector[RESOURCE_ID=com.google.android.calendar:id/drag_up_view] # numberOfChildren: 0
